family,parameter_name,parameter_value,delta_x,delta_k,uncertainty_product,ratio_to_hbar_over_2,S_balance_original,S_balance_log,S_balance_product_distance,Hx_norm,Hk_norm,S_balance_entropy,S_combined,pass_fail
asymmetric_overlap_sweep,amplitude_ratio_r,0.595,3.9230903050226686,0.18954038451185395,0.743584044888723,1.487168089777446,0.8529374274431105,0.7435840448899187,0.6724189463678242,0.8007990376140217,0.2483787339667544,0.44757969635273265,0.6813670562285873,PASS
asymmetric_overlap_sweep,amplitude_ratio_r,0.6174999999999999,3.964670903847614,0.1884542871222198,0.7471592288588089,1.4943184577176178,0.8552846432287975,0.7471592288599999,0.6692013973563395,0.8019933450162192,0.24734080320505294,0.4453474581888337,0.6825971100925438,PASS
asymmetric_overlap_sweep,amplitude_ratio_r,0.64,4.002851049958271,0.1874548336998381,0.75035377789515,1.5007075557903,0.8573738490716594,0.7503537778963367,0.66635234569295,0.8030912333757676,0.24636821529954234,0.44327698192377474,0.6836682029639235,PASS
asymmetric_overlap_sweep,amplitude_ratio_r,0.6625,4.037748440369527,0.18653935529562782,0.7531989909124583,1.5063979818249167,0.8592281821025278,0.7531989909136414,0.663835196319472,0.8040957911403214,0.24546121886659358,0.4413654277262722,0.6845975335808138,PASS
asymmetric_overlap_sweep,amplitude_ratio_r,0.6849999999999999,4.069486612640595,0.18570502870023833,0.7557241281956573,1.5114482563913145,0.8608688757643235,0.7557241281968371,0.6616170919324542,0.8050103051098491,0.24461978318535005,0.439609478075501,0.6854008273455539,PASS
asymmetric_overlap_sweep,amplitude_ratio_r,0.7074999999999999,4.098193120873094,0.1849489080942183,0.7579563428647155,1.515912685729431,0.8623153196511795,0.7579563428658924,0.6596686005822409,0.8058382091114802,0.2438436259772433,0.4380054168657631,0.6860923597942783,PASS
asymmetric_overlap_sweep,amplitude_ratio_r,0.73,4.123997971045358,0.18426795477144717,0.759920671606126,1.519841343212252,0.8635851420655213,0.7599206716073003,0.6579634147117328,0.8065830387973295,0.24313224093991123,0.43654920214258175,0.6866850052718011,PASS
asymmetric_overlap_sweep,amplitude_ratio_r,0.7525,4.1470322865219895,0.183659064765917,0.761640071296691,1.523280142593382,0.86469430811307,0.7616400712978632,0.6564780646962952,0.8072483921220942,0.24248492499148258,0.43523653286938835,0.6871903040934405,PASS
asymmetric_overlap_sweep,amplitude_ratio_r,0.7749999999999999,4.167427177526043,0.18311909426583162,0.76313549016738,1.52627098033476,0.8656572276193215,0.7631354901685502,0.6551916487206407,0.8078378950532509,0.24190080523850818,0.43406291018525733,0.6876185426577096,PASS
asymmetric_overlap_sweep,amplitude_ratio_r,0.7975,4.185312790969628,0.18264488274868412,0.7644259639732156,1.5288519279464312,0.8664868683435478,0.7644259639743843,0.6540855799836742,0.8083551720702746,0.24137886567739147,0.4330236936071168,0.6879788419750165,PASS
asymmetric_overlap_sweep,amplitude_ratio_r,0.82,4.200817519371033,0.18223327381578097,0.7655287292576712,1.5310574585153425,0.86719487094376,0.7655287292588385,0.6531433516346893,0.8088038210192652,0.2409179734922673,0.4321141524730021,0.6882792508918669,PASS
asymmetric_overlap_sweep,amplitude_ratio_r,0.8424999999999999,4.214067349689531,0.18188113374410936,0.766459347235566,1.532918694471132,0.8677916629504369,0.766459347236732,0.6523503194310036,0.8091873919044013,0.240516904351975,0.4313295124475738,0.6885268408782474,PASS
asymmetric_overlap_sweep,amplitude_ratio_r,0.865,4.225185334817848,0.1815853678072473,0.7672318330766862,1.5344636661533724,0.8682865696701995,0.7672318330778514,0.651693501812801,0.8095093692166928,0.24017436501299774,0.4306649957963049,0.6887277995147851,PASS
asymmetric_overlap_sweep,amplitude_ratio_r,0.8875,4.234291172212308,0.18134293444513927,0.7678587864641285,1.535717572928257,0.8686879204874656,0.7678587864652929,0.651161396879266,0.8097731574223899,0.23988900927367393,0.4301158518512841,0.6888875196013475,PASS
asymmetric_overlap_sweep,amplitude_ratio_r,0.9099999999999999,4.2415008757309955,0.1811508573851351,0.7683515202384712,1.5367030404769424,0.8690031494815412,0.7683515202396348,0.6507438155973406,0.8099820692572958,0.23965943929347577,0.42967737003618,0.6890106799191186,PASS
asymmetric_overlap_sweep,amplitude_ratio_r,0.9325,4.246926528205409,0.18100623583399514,0.7687201847339985,1.537440369467997,0.8692388896437996,0.7687201847351618,0.6504317304651183,0.8101393164982434,0.23948417872726416,0.4293448622290207,0.6891013122026607,PASS
asymmetric_overlap_sweep,amplitude_ratio_r,0.955,4.250676103602321,0.18090625287298961,0.7689738860794556,1.5379477721589112,0.8694010602769249,0.7689738860806186,0.650217138775941,0.8102480029084824,0.2393616008581535,0.4291135979496711,0.6891628481024048,PASS
asymmetric_overlap_sweep,amplitude_ratio_r,0.9774999999999999,4.252853348849119,0.18084818219623738,0.7691207972865438,1.5382415945730876,0.869494947396008,0.7691207972877065,0.6500929395798407,0.8103111190791213,0.2392898051458797,0.4289786860667584,0.689198143583491,PASS
asymmetric_overlap_sweep,amplitude_ratio_r,1.0,4.25355771650581,0.1808293933365663,0.7691682613978159,1.5383365227956318,0.8695252771383967,0.7691682613989786,0.6500528234112856,0.8103315389136403,0.23926647260788764,0.4289349336942474,0.6892094907438743,PASS
selector_phase_sweep,k0,0.0,4.0,0.125,0.5,1.0,0.6666666666676666,0.5000000000021251,1.0,0.8145170987928347,0.21710397467434872,0.402586875881514,0.5230845141837684,PASS
selector_phase_sweep,k0,0.125,4.0,0.125,0.5,1.0,0.6666666666676666,0.5000000000021251,1.0,0.8145170987928347,0.21710397467434872,0.402586875881514,0.5230845141837684,PASS
selector_phase_sweep,k0,0.25,4.0,0.125,0.5,1.0,0.6666666666676666,0.5000000000021251,1.0,0.8145170987928347,0.21710397467434878,0.4025868758815141,0.5230845141837686,PASS
